code,coding_system,event_abbreviation,tags
198738005,SNOMED,Interruption,narrow
26743002,SNOMED,Interruption,narrow
198734007,SNOMED,Interruption,narrow
38784004,SNOMED,Interruption,narrow
198723009,SNOMED,Interruption,narrow
198721006,SNOMED,Interruption,narrow
198722004,SNOMED,Interruption,narrow
198718009,SNOMED,Interruption,narrow
198724003,SNOMED,Interruption,narrow
198719001,SNOMED,Interruption,narrow
198720007,SNOMED,Interruption,narrow
198731004,SNOMED,Interruption,narrow
198742008,SNOMED,Interruption,narrow
198767006,SNOMED,Interruption,narrow
49632008,SNOMED,Interruption,narrow
198741001,SNOMED,Interruption,narrow
7802000,SNOMED,Interruption,narrow
391896006,SNOMED,Interruption,narrow
391897002,SNOMED,Interruption,narrow
60330007,SNOMED,Interruption,narrow
10455003,SNOMED,Interruption,narrow
59859005,SNOMED,Interruption,narrow
18302006,SNOMED,Interruption,narrow
52660002,SNOMED,Interruption,narrow
18391007,SNOMED,Interruption,narrow
1321008,SNOMED,Interruption,narrow
386641000,SNOMED,Interruption,narrow
198697007,SNOMED,Interruption,narrow
27169005,SNOMED,Interruption,narrow
21280005,SNOMED,Interruption,narrow
198710002,SNOMED,Interruption,narrow
111432008,SNOMED,Interruption,narrow
386639001,SNOMED,Interruption,narrow
237013006,SNOMED,Interruption,narrow
70186003,SNOMED,Interruption,narrow
714812005,SNOMED,Interruption,narrow
149998006,SNOMED,Interruption,narrow
287955003,SNOMED,Interruption,narrow
302375005,SNOMED,Interruption,narrow
69302000,SNOMED,Interruption,narrow
198692001,SNOMED,Interruption,narrow
200485002,SNOMED,Interruption,narrow
198817008,SNOMED,Interruption,narrow
49416000,SNOMED,Interruption,narrow
198816004,SNOMED,Interruption,narrow
90645002,SNOMED,Interruption,narrow
198814001,SNOMED,Interruption,narrow
198878009,SNOMED,Interruption,narrow
29421008,SNOMED,Interruption,narrow
288045002,SNOMED,Interruption,narrow
198691008,SNOMED,Interruption,narrow
198703008,SNOMED,Interruption,narrow
198729008,SNOMED,Interruption,narrow
39406005,SNOMED,Interruption,narrow
34500003,SNOMED,Interruption,narrow
57797005,SNOMED,Interruption,narrow
198726001,SNOMED,Interruption,narrow
111431001,SNOMED,Interruption,narrow
198694000,SNOMED,Interruption,narrow
198702003,SNOMED,Interruption,narrow
198715007,SNOMED,Interruption,narrow
198727005,SNOMED,Interruption,narrow
198699005,SNOMED,Interruption,narrow
198712005,SNOMED,Interruption,narrow
198725002,SNOMED,Interruption,narrow
198693006,SNOMED,Interruption,narrow
58071009,SNOMED,Interruption,narrow
198701005,SNOMED,Interruption,narrow
48433002,SNOMED,Interruption,narrow
198695004,SNOMED,Interruption,narrow
4576001,SNOMED,Interruption,narrow
198696003,SNOMED,Interruption,narrow
3634007,SNOMED,Interruption,narrow
198698002,SNOMED,Interruption,narrow
57734001,SNOMED,Interruption,narrow
198708004,SNOMED,Interruption,narrow
198709007,SNOMED,Interruption,narrow
198705001,SNOMED,Interruption,narrow
198706000,SNOMED,Interruption,narrow
198707009,SNOMED,Interruption,narrow
198714006,SNOMED,Interruption,narrow
198739002,SNOMED,Interruption,narrow
198751000,SNOMED,Interruption,narrow
198763005,SNOMED,Interruption,narrow
198740000,SNOMED,Interruption,narrow
74978008,SNOMED,Interruption,narrow
198733001,SNOMED,Interruption,narrow
86891002,SNOMED,Interruption,narrow
198737000,SNOMED,Interruption,narrow
61752008,SNOMED,Interruption,narrow
198735008,SNOMED,Interruption,narrow
8996006,SNOMED,Interruption,narrow
18684002,SNOMED,Interruption,narrow
198736009,SNOMED,Interruption,narrow
198738005,SNOMED,Interruption,narrow
26743002,SNOMED,Interruption,narrow
198734007,SNOMED,Interruption,narrow
38784004,SNOMED,Interruption,narrow
198723009,SNOMED,Interruption,narrow
198721006,SNOMED,Interruption,narrow
198722004,SNOMED,Interruption,narrow
198718009,SNOMED,Interruption,narrow
198724003,SNOMED,Interruption,narrow
198719001,SNOMED,Interruption,narrow
198720007,SNOMED,Interruption,narrow
156077004,SNOMED,Interruption,narrow
198730003,SNOMED,Interruption,narrow
198731004,SNOMED,Interruption,narrow
198742008,SNOMED,Interruption,narrow
198767006,SNOMED,Interruption,narrow
49632008,SNOMED,Interruption,narrow
198741001,SNOMED,Interruption,narrow
7802000,SNOMED,Interruption,narrow
149997001,SNOMED,Interruption,narrow
391896006,SNOMED,Interruption,narrow
391897002,SNOMED,Interruption,narrow
60330007,SNOMED,Interruption,narrow
10455003,SNOMED,Interruption,narrow
59859005,SNOMED,Interruption,narrow
18302006,SNOMED,Interruption,narrow
52660002,SNOMED,Interruption,narrow
18391007,SNOMED,Interruption,narrow
198690009,SNOMED,Interruption,narrow
1321008,SNOMED,Interruption,narrow
386641000,SNOMED,Interruption,narrow
198697007,SNOMED,Interruption,narrow
27169005,SNOMED,Interruption,narrow
21280005,SNOMED,Interruption,narrow
198710002,SNOMED,Interruption,narrow
111432008,SNOMED,Interruption,narrow
156076008,SNOMED,Interruption,narrow
267296001,SNOMED,Interruption,narrow
386639001,SNOMED,Interruption,narrow
237013006,SNOMED,Interruption,narrow
70186003,SNOMED,Interruption,narrow
714812005,SNOMED,Interruption,narrow
149995009,SNOMED,Interruption,narrow
149998006,SNOMED,Interruption,narrow
287955003,SNOMED,Interruption,narrow
302375005,SNOMED,Interruption,narrow
69302000,SNOMED,Interruption,narrow
198692001,SNOMED,Interruption,narrow
200485002,SNOMED,Interruption,narrow
156078009,SNOMED,Interruption,narrow
198817008,SNOMED,Interruption,narrow
198873000,SNOMED,Interruption,narrow
49416000,SNOMED,Interruption,narrow
198816004,SNOMED,Interruption,narrow
90645002,SNOMED,Interruption,narrow
198814001,SNOMED,Interruption,narrow
198878009,SNOMED,Interruption,narrow
29421008,SNOMED,Interruption,narrow
149996005,SNOMED,Interruption,narrow
288045002,SNOMED,Interruption,narrow
198691008,SNOMED,Interruption,narrow
198703008,SNOMED,Interruption,narrow
198729008,SNOMED,Interruption,narrow
267192009,SNOMED,Interruption,narrow
39406005,SNOMED,Interruption,narrow
34500003,SNOMED,Interruption,narrow
156075007,SNOMED,Interruption,narrow
267295002,SNOMED,Interruption,narrow
57797005,SNOMED,Interruption,narrow
SPONTABO_narrow,Free_text,Spontaneousabortion,narrow
O03,ICD10,Spontaneousabortion,narrow
O03.2,ICD10,Spontaneousabortion,narrow
O03.0,ICD10,Spontaneousabortion,narrow
O02.1,ICD10,Spontaneousabortion,narrow
O03.1,ICD10,Spontaneousabortion,narrow
O03.4,ICD10,Spontaneousabortion,narrow
O03,ICD10,Spontaneousabortion,narrow
O03.9,ICD10,Spontaneousabortion,narrow
O03.2,ICD10,Spontaneousabortion,narrow
O03.0,ICD10,Spontaneousabortion,narrow
O02.1,ICD10,Spontaneousabortion,narrow
O03.1,ICD10,Spontaneousabortion,narrow
O03.33,ICD10,Spontaneousabortion,narrow
O03.4,ICD10,Spontaneousabortion,narrow
634,ICD9,Spontaneousabortion,narrow
634.61,ICD9,Spontaneousabortion,narrow
634.01,ICD9,Spontaneousabortion,narrow
634.0,ICD9,Spontaneousabortion,narrow
634.00,ICD9,Spontaneousabortion,narrow
634.8,ICD9,Spontaneousabortion,narrow
634.80,ICD9,Spontaneousabortion,narrow
632,ICD9,Spontaneousabortion,narrow
634.02,ICD9,Spontaneousabortion,narrow
634.1,ICD9,Spontaneousabortion,narrow
634.11,ICD9,Spontaneousabortion,narrow
634.12,ICD9,Spontaneousabortion,narrow
634.21,ICD9,Spontaneousabortion,narrow
634.22,ICD9,Spontaneousabortion,narrow
634.3,ICD9,Spontaneousabortion,narrow
634.4,ICD9,Spontaneousabortion,narrow
634.40,ICD9,Spontaneousabortion,narrow
634.42,ICD9,Spontaneousabortion,narrow
634.5,ICD9,Spontaneousabortion,narrow
634.51,ICD9,Spontaneousabortion,narrow
634.6,ICD9,Spontaneousabortion,narrow
634.7,ICD9,Spontaneousabortion,narrow
634.70,ICD9,Spontaneousabortion,narrow
634.71,ICD9,Spontaneousabortion,narrow
634.81,ICD9,Spontaneousabortion,narrow
634.82,ICD9,Spontaneousabortion,narrow
634.9,ICD9,Spontaneousabortion,narrow
634.90,ICD9,Spontaneousabortion,narrow
634.92,ICD9,Spontaneousabortion,narrow
634.2,ICD9,Spontaneousabortion,narrow
634.20,ICD9,Spontaneousabortion,narrow
634.62,ICD9,Spontaneousabortion,narrow
634.52,ICD9,Spontaneousabortion,narrow
634.32,ICD9,Spontaneousabortion,narrow
634.41,ICD9,Spontaneousabortion,narrow
634.31,ICD9,Spontaneousabortion,narrow
634.91,ICD9,Spontaneousabortion,narrow
761.8,ICD9,Spontaneousabortion,narrow
W82,ICPC,Spontaneousabortion,narrow
W82,ICPC2P,Spontaneousabortion,narrow
W82001,ICPC2P,Spontaneousabortion,narrow
W82004,ICPC2P,Spontaneousabortion,narrow
W82007,ICPC2P,Spontaneousabortion,narrow
L04..,READ,Spontaneousabortion,narrow
L040.,READ,Spontaneousabortion,narrow
L040z,READ,Spontaneousabortion,narrow
L04z.,READ,Spontaneousabortion,narrow
L041.,READ,Spontaneousabortion,narrow
XE0vh,READ,Spontaneousabortion,narrow
XM1PB,READ,Spontaneousabortion,narrow
L0416,READ,Spontaneousabortion,narrow
X40Aw,READ,Spontaneousabortion,narrow
L040x,READ,Spontaneousabortion,narrow
XE0ve,READ,Spontaneousabortion,narrow
L040w,READ,Spontaneousabortion,narrow
L041w,READ,Spontaneousabortion,narrow
L041x,READ,Spontaneousabortion,narrow
L042x,READ,Spontaneousabortion,narrow
L040y,READ,Spontaneousabortion,narrow
X40As,READ,Spontaneousabortion,narrow
L0426,READ,Spontaneousabortion,narrow
L0425,READ,Spontaneousabortion,narrow
L0423,READ,Spontaneousabortion,narrow
L0414,READ,Spontaneousabortion,narrow
L0413,READ,Spontaneousabortion,narrow
XaBDd,READ,Spontaneousabortion,narrow
L041y,READ,Spontaneousabortion,narrow
156074006,SNOMED,Spontaneousabortion,narrow
17369002,SNOMED,Spontaneousabortion,narrow
198631006,SNOMED,Spontaneousabortion,narrow
198643007,SNOMED,Spontaneousabortion,narrow
198689000,SNOMED,Spontaneousabortion,narrow
156072005,SNOMED,Spontaneousabortion,narrow
16863000,SNOMED,Spontaneousabortion,narrow
267191002,SNOMED,Spontaneousabortion,narrow
275425008,SNOMED,Spontaneousabortion,narrow
198650006,SNOMED,Spontaneousabortion,narrow
19169002,SNOMED,Spontaneousabortion,narrow
237245006,SNOMED,Spontaneousabortion,narrow
6176008,SNOMED,Spontaneousabortion,narrow
198641009,SNOMED,Spontaneousabortion,narrow
34614007,SNOMED,Spontaneousabortion,narrow
16607004,SNOMED,Spontaneousabortion,narrow
2781009,SNOMED,Spontaneousabortion,narrow
10697004,SNOMED,Spontaneousabortion,narrow
13384007,SNOMED,Spontaneousabortion,narrow
34270000,SNOMED,Spontaneousabortion,narrow
43306002,SNOMED,Spontaneousabortion,narrow
198640005,SNOMED,Spontaneousabortion,narrow
198651005,SNOMED,Spontaneousabortion,narrow
198652003,SNOMED,Spontaneousabortion,narrow
413338003,SNOMED,Spontaneousabortion,narrow
198665007,SNOMED,Spontaneousabortion,narrow
198642002,SNOMED,Spontaneousabortion,narrow
58990004,SNOMED,Spontaneousabortion,narrow
237242009,SNOMED,Spontaneousabortion,narrow
198663000,SNOMED,Spontaneousabortion,narrow
198661003,SNOMED,Spontaneousabortion,narrow
198659007,SNOMED,Spontaneousabortion,narrow
198648003,SNOMED,Spontaneousabortion,narrow
198647008,SNOMED,Spontaneousabortion,narrow
307733001,SNOMED,Spontaneousabortion,narrow
198653008,SNOMED,Spontaneousabortion,narrow
156071003,SNOMED,Spontaneousabortion,narrow
156074006,SNOMED,Spontaneousabortion,narrow
17369002,SNOMED,Spontaneousabortion,narrow
198631006,SNOMED,Spontaneousabortion,narrow
198643007,SNOMED,Spontaneousabortion,narrow
198689000,SNOMED,Spontaneousabortion,narrow
267294003,SNOMED,Spontaneousabortion,narrow
156072005,SNOMED,Spontaneousabortion,narrow
16863000,SNOMED,Spontaneousabortion,narrow
198654002,SNOMED,Spontaneousabortion,narrow
267191002,SNOMED,Spontaneousabortion,narrow
275425008,SNOMED,Spontaneousabortion,narrow
198650006,SNOMED,Spontaneousabortion,narrow
19169002,SNOMED,Spontaneousabortion,narrow
237245006,SNOMED,Spontaneousabortion,narrow
6176008,SNOMED,Spontaneousabortion,narrow
198641009,SNOMED,Spontaneousabortion,narrow
34614007,SNOMED,Spontaneousabortion,narrow
156087000,SNOMED,Spontaneousabortion,narrow
16607004,SNOMED,Spontaneousabortion,narrow
198616002,SNOMED,Spontaneousabortion,narrow
267187007,SNOMED,Spontaneousabortion,narrow
2781009,SNOMED,Spontaneousabortion,narrow
10697004,SNOMED,Spontaneousabortion,narrow
13384007,SNOMED,Spontaneousabortion,narrow
34270000,SNOMED,Spontaneousabortion,narrow
43306002,SNOMED,Spontaneousabortion,narrow
198640005,SNOMED,Spontaneousabortion,narrow
198651005,SNOMED,Spontaneousabortion,narrow
198652003,SNOMED,Spontaneousabortion,narrow
413338003,SNOMED,Spontaneousabortion,narrow
198665007,SNOMED,Spontaneousabortion,narrow
198642002,SNOMED,Spontaneousabortion,narrow
58990004,SNOMED,Spontaneousabortion,narrow
237242009,SNOMED,Spontaneousabortion,narrow
198663000,SNOMED,Spontaneousabortion,narrow
198661003,SNOMED,Spontaneousabortion,narrow
198659007,SNOMED,Spontaneousabortion,narrow
198648003,SNOMED,Spontaneousabortion,narrow
198647008,SNOMED,Spontaneousabortion,narrow
198682009,SNOMED,Spontaneousabortion,narrow
307733001,SNOMED,Spontaneousabortion,narrow
198653008,SNOMED,Spontaneousabortion,narrow
O00.0,ICD10,Ectopicpregnancy,
O00,ICD10,Ectopicpregnancy,
O00.9,ICD10,Ectopicpregnancy,
O00.2,ICD10,Ectopicpregnancy,
O00.1,ICD10,Ectopicpregnancy,
O00.8,ICD10,Ectopicpregnancy,
O00.0,ICD10,Ectopicpregnancy,
O00.00,ICD10,Ectopicpregnancy,
O00.8,ICD10,Ectopicpregnancy,
O00,ICD10,Ectopicpregnancy,
O00.9,ICD10,Ectopicpregnancy,
O00.90,ICD10,Ectopicpregnancy,
O00.2,ICD10,Ectopicpregnancy,
O00.20,ICD10,Ectopicpregnancy,
O00.21,ICD10,Ectopicpregnancy,
O00.1,ICD10,Ectopicpregnancy,
O00.10,ICD10,Ectopicpregnancy,
O00.80,ICD10,Ectopicpregnancy,
O01.9A,ICD10,Ectopicpregnancy,
633.0,ICD9,Ectopicpregnancy,
633.00,ICD9,Ectopicpregnancy,
633,ICD9,Ectopicpregnancy,
633.9,ICD9,Ectopicpregnancy,
633.90,ICD9,Ectopicpregnancy,
633.2,ICD9,Ectopicpregnancy,
633.21,ICD9,Ectopicpregnancy,
633.20,ICD9,Ectopicpregnancy,
633.1,ICD9,Ectopicpregnancy,
633.8,ICD9,Ectopicpregnancy,
633.8,ICD9,Ectopicpregnancy,
633.0,ICD9,Ectopicpregnancy,
633.1,ICD9,Ectopicpregnancy,
631.8,ICD9,Ectopicpregnancy,
W80,ICPC2P,Ectopicpregnancy,
W80001,ICPC2P,Ectopicpregnancy,
W80003,ICPC2P,Ectopicpregnancy,
W82012,ICPC2P,Ectopicpregnancy,
906511000006111,SNOMED,Ectopicpregnancy,
2546831000006116,SNOMED,Ectopicpregnancy,
2776761000006115,SNOMED,Ectopicpregnancy,
2776771000006110,SNOMED,Ectopicpregnancy,
3060451000006110,SNOMED,Ectopicpregnancy,
3534131000006110,SNOMED,Ectopicpregnancy,
3819701000006113,SNOMED,Ectopicpregnancy,
4832971000006117,SNOMED,Ectopicpregnancy,
6474551000006114,SNOMED,Ectopicpregnancy,
7499561000006116,SNOMED,Ectopicpregnancy,
12717161000006113,SNOMED,Ectopicpregnancy,
13718411000006111,SNOMED,Ectopicpregnancy,
13718431000006117,SNOMED,Ectopicpregnancy,
4793001000006113,SNOMED,Ectopicpregnancy,
5104881000006111,SNOMED,Ectopicpregnancy,
7264921000006115,SNOMED,Ectopicpregnancy,
5104861000006118,SNOMED,Ectopicpregnancy,
5104871000006113,SNOMED,Ectopicpregnancy,
5592021000006116,SNOMED,Ectopicpregnancy,
1209117011,SNOMED,Ectopicpregnancy,
273916010,SNOMED,Ectopicpregnancy,
870501000006114,SNOMED,Ectopicpregnancy,
273917018,SNOMED,Ectopicpregnancy,
870511000006112,SNOMED,Ectopicpregnancy,
870521000006116,SNOMED,Ectopicpregnancy,
1481702017,SNOMED,Ectopicpregnancy,
1481703010,SNOMED,Ectopicpregnancy,
58080013,SNOMED,Ectopicpregnancy,
137128014,SNOMED,Ectopicpregnancy,
305290019,SNOMED,Ectopicpregnancy,
132037019,SNOMED,Ectopicpregnancy,
1234377011,SNOMED,Ectopicpregnancy,
806911000006111,SNOMED,Ectopicpregnancy,
305295012,SNOMED,Ectopicpregnancy,
305296013,SNOMED,Ectopicpregnancy,
17279018,SNOMED,Ectopicpregnancy,
305297016,SNOMED,Ectopicpregnancy,
131553011,SNOMED,Ectopicpregnancy,
145245010,SNOMED,Ectopicpregnancy,
305298014,SNOMED,Ectopicpregnancy,
574561000006119,SNOMED,Ectopicpregnancy,
115533013,SNOMED,Ectopicpregnancy,
59478019,SNOMED,Ectopicpregnancy,
305300014,SNOMED,Ectopicpregnancy,
305301013,SNOMED,Ectopicpregnancy,
501321010,SNOMED,Ectopicpregnancy,
305303011,SNOMED,Ectopicpregnancy,
305304017,SNOMED,Ectopicpregnancy,
577461000006111,SNOMED,Ectopicpregnancy,
577471000006116,SNOMED,Ectopicpregnancy,
148811000006119,SNOMED,Ectopicpregnancy,
577381000006110,SNOMED,Ectopicpregnancy,
308065014,SNOMED,Ectopicpregnancy,
308080015,SNOMED,Ectopicpregnancy,
405601000006118,SNOMED,Ectopicpregnancy,
407661000006111,SNOMED,Ectopicpregnancy,
315870012,SNOMED,Ectopicpregnancy,
315871011,SNOMED,Ectopicpregnancy,
315872016,SNOMED,Ectopicpregnancy,
671801000006110,SNOMED,Ectopicpregnancy,
315874015,SNOMED,Ectopicpregnancy,
315875019,SNOMED,Ectopicpregnancy,
82661006,SNOMED,Ectopicpregnancy,
35656003,SNOMED,Ectopicpregnancy,
17285009,SNOMED,Ectopicpregnancy,
156083001,SNOMED,Ectopicpregnancy,
198630007,SNOMED,Ectopicpregnancy,
34801009,SNOMED,Ectopicpregnancy,
9899009,SNOMED,Ectopicpregnancy,
16836351000119100,SNOMED,Ectopicpregnancy,
699240001,SNOMED,Ectopicpregnancy,
198622006,SNOMED,Ectopicpregnancy,
79586000,SNOMED,Ectopicpregnancy,
35999006,SNOMED,Ectopicpregnancy,
79290002,SNOMED,Ectopicpregnancy,
198623001,SNOMED,Ectopicpregnancy,
198629002,SNOMED,Ectopicpregnancy,
200481006,SNOMED,Ectopicpregnancy,
156081004,SNOMED,Ectopicpregnancy,
82661006,SNOMED,Ectopicpregnancy,
198625008,SNOMED,Ectopicpregnancy,
35656003,SNOMED,Ectopicpregnancy,
17285009,SNOMED,Ectopicpregnancy,
156080003,SNOMED,Ectopicpregnancy,
156083001,SNOMED,Ectopicpregnancy,
198630007,SNOMED,Ectopicpregnancy,
34801009,SNOMED,Ectopicpregnancy,
9899009,SNOMED,Ectopicpregnancy,
16836351000119100,SNOMED,Ectopicpregnancy,
699240001,SNOMED,Ectopicpregnancy,
156082006,SNOMED,Ectopicpregnancy,
198619009,SNOMED,Ectopicpregnancy,
198622006,SNOMED,Ectopicpregnancy,
79586000,SNOMED,Ectopicpregnancy,
156086009,SNOMED,Ectopicpregnancy,
267299008,SNOMED,Ectopicpregnancy,
35999006,SNOMED,Ectopicpregnancy,
79290002,SNOMED,Ectopicpregnancy,
198623001,SNOMED,Ectopicpregnancy,
198629002,SNOMED,Ectopicpregnancy,
200481006,SNOMED,Ectopicpregnancy,
L030.,READ,Ectopicpregnancy,
L03y5,READ,Ectopicpregnancy,
L03z.,READ,Ectopicpregnancy,
L03..,READ,Ectopicpregnancy,
L032.,READ,Ectopicpregnancy,
L031z,READ,Ectopicpregnancy,
L031.,READ,Ectopicpregnancy,
L010.,READ,Ectopicpregnancy,
L03y0,READ,Ectopicpregnancy,
Lyu00,READ,Ectopicpregnancy,
L03yz,READ,Ectopicpregnancy,
L03y.,READ,Ectopicpregnancy,
STILLBIRTH_broad,Free_text,Stillbirth,possible
O36.4,ICD10,Stillbirth,possible
P95,ICD10,Stillbirth,possible
O02.1,ICD10,Stillbirth,possible
O31.0,ICD10,Stillbirth,possible
O36.4,ICD10,Stillbirth,possible
P95,ICD10,Stillbirth,possible
O02.1,ICD10,Stillbirth,possible
O31.0,ICD10,Stillbirth,possible
O31.03,ICD10,Stillbirth,possible
O31.02,ICD10,Stillbirth,possible
632,ICD9,Stillbirth,possible
646.0,ICD9,Stillbirth,possible
651.3,ICD9,Stillbirth,possible
651.30,ICD9,Stillbirth,possible
651.31,ICD9,Stillbirth,possible
651.33,ICD9,Stillbirth,possible
651.4,ICD9,Stillbirth,possible
651.40,ICD9,Stillbirth,possible
651.41,ICD9,Stillbirth,possible
651.43,ICD9,Stillbirth,possible
651.5,ICD9,Stillbirth,possible
651.50,ICD9,Stillbirth,possible
651.51,ICD9,Stillbirth,possible
651.53,ICD9,Stillbirth,possible
651.6,ICD9,Stillbirth,possible
651.60,ICD9,Stillbirth,possible
651.63,ICD9,Stillbirth,possible
656.41,ICD9,Stillbirth,possible
656.43,ICD9,Stillbirth,possible
656.4,ICD9,Stillbirth,possible
651.4,ICD9,Stillbirth,possible
656.41,ICD9,Stillbirth,possible
656.43,ICD9,Stillbirth,possible
656.4,ICD9,Stillbirth,possible
W82007,ICPC2P,Stillbirth,possible
10000230,NA,Stillbirth,possible
10027704,NA,Stillbirth,possible
10078992,NA,Stillbirth,possible
10079001,NA,Stillbirth,possible
10033741,NA,Stillbirth,possible
10033745,NA,Stillbirth,possible
10045189,NA,Stillbirth,possible
10055710,NA,Stillbirth,possible
10045191,NA,Stillbirth,possible
10045190,NA,Stillbirth,possible
10044680,NA,Stillbirth,possible
10044678,NA,Stillbirth,possible
10044674,NA,Stillbirth,possible
10044677,NA,Stillbirth,possible
10037723,NA,Stillbirth,possible
10037710,NA,Stillbirth,possible
10037708,NA,Stillbirth,possible
10037709,NA,Stillbirth,possible
10032272,NA,Stillbirth,possible
10022816,NA,Stillbirth,possible
10022815,NA,Stillbirth,possible
10016539,NA,Stillbirth,possible
10016873,NA,Stillbirth,possible
10022814,NA,Stillbirth,possible
XE0ve,READ,Stillbirth,possible
L160.,READ,Stillbirth,possible
L1600,READ,Stillbirth,possible
L160z,READ,Stillbirth,possible
L1601,READ,Stillbirth,possible
X40E5,READ,Stillbirth,possible
XaC1G,READ,Stillbirth,possible
L160.,READ,Stillbirth,possible
L1600,READ,Stillbirth,possible
L160z,READ,Stillbirth,possible
L1601,READ,Stillbirth,possible
16607004,SNOMED,Stillbirth,possible
199068000,SNOMED,Stillbirth,possible
199071008,SNOMED,Stillbirth,possible
414249001,SNOMED,Stillbirth,possible
90127001,SNOMED,Stillbirth,possible
199069008,SNOMED,Stillbirth,possible
38651009,SNOMED,Stillbirth,possible
198901003,SNOMED,Stillbirth,possible
237366000,SNOMED,Stillbirth,possible
309759009,SNOMED,Stillbirth,possible
45513003,SNOMED,Stillbirth,possible
14022007,SNOMED,Stillbirth,possible
399363000,SNOMED,Stillbirth,possible
7428005,SNOMED,Stillbirth,possible
445548006,SNOMED,Stillbirth,possible
156087000,SNOMED,Stillbirth,possible
16607004,SNOMED,Stillbirth,possible
198616002,SNOMED,Stillbirth,possible
267187007,SNOMED,Stillbirth,possible
156131006,SNOMED,Stillbirth,possible
199068000,SNOMED,Stillbirth,possible
199071008,SNOMED,Stillbirth,possible
267314000,SNOMED,Stillbirth,possible
414249001,SNOMED,Stillbirth,possible
90127001,SNOMED,Stillbirth,possible
199069008,SNOMED,Stillbirth,possible
38651009,SNOMED,Stillbirth,possible
198901003,SNOMED,Stillbirth,possible
206583004,SNOMED,Stillbirth,possible
237366000,SNOMED,Stillbirth,possible
309759009,SNOMED,Stillbirth,possible
45513003,SNOMED,Stillbirth,possible
14022007,SNOMED,Stillbirth,possible
399363000,SNOMED,Stillbirth,possible
7428005,SNOMED,Stillbirth,possible
445548006,SNOMED,Stillbirth,possible
O05,ICD10,Interruption,possible
O06,ICD10,Interruption,possible
O06.0,ICD10,Interruption,possible
O05,ICD10,Interruption,possible
O06,ICD10,Interruption,possible
O06.0,ICD10,Interruption,possible
639.8,ICD9,Interruption,possible
637,ICD9,Interruption,possible
637.01,ICD9,Interruption,possible
637.0,ICD9,Interruption,possible
637.00,ICD9,Interruption,possible
637.00,ICD9,Interruption,possible
W82002,ICPC2P,Interruption,possible
Lyu02,READ,Interruption,possible
L0...,READ,Interruption,possible
L07..,READ,Interruption,possible
L070z,READ,Interruption,possible
L0z..,READ,Interruption,possible
200483009,SNOMED,Interruption,possible
156079001,SNOMED,Interruption,possible
156096000,SNOMED,Interruption,possible
198768001,SNOMED,Interruption,possible
