event_definition,coding_system,code,code_name,concept,concept_name,tags,origin,system,event_abbreviation,type
Spontaneous abortion,ICD9CM,637.51,"Unspecified abortion, complicated by shock, incomplete",C0156566,"Unspecified abortion, complicated by shock, incomplete",possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,637.40,"Unspecified abortion, complicated by metabolic disorder, unspecified",C0156561,"Unspecified abortion, complicated by metabolic disorder, unspecified",possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,637.4,Unspecified abortion complicated by metabolic disorder,C0156560,abortion; metabolic disorder,possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,634.50,"Spontaneous abortion, complicated by shock, unspecified",C0156444,"Spontaneous abortion, complicated by shock, unspecified",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,634.5,Spontaneous abortion complicated by shock,C0156443,Miscarriage complicated by shock,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,637.5,Unspecified abortion complicated by shock,C0156564,"collapse; circulatory, following abortion (subsequent episode)",possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,637.50,"Unspecified abortion, complicated by shock, unspecified",C0156564,"collapse; circulatory, following abortion (subsequent episode)",possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,634.42,"Spontaneous abortion, complicated by metabolic disorder, complete",C0156442,"Spontaneous abortion, complicated by metabolic disorder, complete",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,637.42,"Unspecified abortion, complicated by metabolic disorder, complete",C0156563,"Unspecified abortion, complicated by metabolic disorder, complete",possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,637.41,"Unspecified abortion, complicated by metabolic disorder, incomplete",C0156562,"Unspecified abortion, complicated by metabolic disorder, incomplete",possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,639.1,Delayed or excessive hemorrhage following abortion or ectopic and molar pregnancies,C0495168,Delayed or excessive hemorrhage following abortion and ectopic and molar pregnancy,possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,634.61,"Spontaneous abortion, complicated by embolism, incomplete",C0404919,Embolism due to incomplete miscarriage,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,637.31,"Unspecified abortion, complicated by renal failure, incomplete",C0156558,"Unspecified abortion, complicated by renal failure, incomplete",possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,634.30,"Spontaneous abortion, complicated by renal failure, unspecified",C0156436,"Spontaneous abortion, complicated by renal failure, unspecified",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,634.3,Spontaneous abortion complicated by renal failure,C0156435,Miscarriage complicated by renal failure,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,637.3,Unspecified abortion complicated by renal failure,C0156556,"Unspecified abortion, complicated by renal failure, unspecified",possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,637.30,"Unspecified abortion, complicated by renal failure, unspecified",C0156556,"Unspecified abortion, complicated by renal failure, unspecified",possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,634.22,"Spontaneous abortion, complicated by damage to pelvic organs or tissues, complete",C0156434,"Spontaneous abortion, complicated by damage to pelvic organs or tissues, complete",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,637.22,"Unspecified abortion, complicated by damage to pelvic organs or tissues, complete",C0156555,"Unspecified abortion, complicated by damage to pelvic organs or tissues, complete",possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,634.4,Spontaneous abortion complicated by metabolic disorder,C0156439,Miscarriage complicated by metabolic disorder,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,634.40,"Spontaneous abortion, complicated by metabolic disorder, unspecified",C0156439,Miscarriage complicated by metabolic disorder,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,637.32,"Unspecified abortion, complicated by renal failure, complete",C0156559,"Unspecified abortion, complicated by renal failure, complete",possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,637.11,"Unspecified abortion, complicated by delayed or excessive hemorrhage, incomplete",C0156550,"Unspecified abortion, incomplete, complicated by delayed or excessive hemorrhage",possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,634.21,"Spontaneous abortion, complicated by damage to pelvic organs or tissues, incomplete",C0156433,"Spontaneous abortion, complicated by damage to pelvic organs or tissues, incomplete",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,637.21,"Unspecified abortion, complicated by damage to pelvic organs or tissues, incomplete",C0156554,"Unspecified abortion, complicated by damage to pelvic organs or tissues, incomplete",possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,634.12,"Spontaneous abortion, complicated by delayed or excessive hemorrhage, complete",C0156430,"Spontaneous abortion, complicated by delayed or excessive hemorrhage, complete",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,637.12,"Unspecified abortion, complicated by delayed or excessive hemorrhage, complete",C0156551,"Unspecified abortion, complicated by delayed or excessive hemorrhage, complete",possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10/CM,O02.1,Missed abortion,C0000814,Missed abortion,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10/CM,O03.4,"Spontaneous abortion, incomplete, without complication",C0729205,"Spontaneous abortion, incomplete, without complication",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10/CM,O03.33,Metabolic disorder following incomplete spontaneous abortion,C0404921,Metabolic disorder due to incomplete miscarriage,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10/CM,O03.9,Miscarriage NOS,C0000786,Spontaneous abortion,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10/CM,O03,Spontaneous abortion,C0000786,Spontaneous abortion,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10/CM,O03.0,"Spontaneous abortion, incomplete, complicated by genital tract and pelvic infection",C0156425,"Spontaneous abortion, incomplete, complicated by genital tract and pelvic infection",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10/CM,O06.0,"Unspecified abortion, incomplete, complicated by genital tract and pelvic infection",C0156546,"Unspecified abortion, incomplete, complicated by genital tract and pelvic infection",possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10/CM,O03.1,"Spontaneous abortion, incomplete, complicated by delayed or excessive haemorrhage",C0156429,"Spontaneous abortion, incomplete, complicated by delayed or excessive hemorrhage",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10/CM,O06,Unspecified abortion,C0156543,Unspecified Abortion,possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10/CM,O05,Other abortion,C0477801,Other abortion,possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10/CM,O08.1,Delayed or excessive haemorrhage following abortion and ectopic and molar pregnancy,C0495168,Delayed or excessive hemorrhage following abortion and ectopic and molar pregnancy,possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10/CM,O03.2,"Spontaneous abortion, incomplete, complicated by embolism",C0404919,Embolism due to incomplete miscarriage,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,SCTSPA,16607004,aborto inadvertido,C0000814,Missed abortion,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,SCTSPA,156072005,aborto incompleto,C0000810,Incomplete spontaneous abortion,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,SCTSPA,267191002,"aborto espontáneo incompleto, SAI",C0000810,Incomplete spontaneous abortion,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,SCTSPA,16863000,aborto espontáneo incompleto,C0000810,Incomplete spontaneous abortion,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,SCTSPA,275425008,productos retenidos después de aborto espontáneo,C0000810,Incomplete spontaneous abortion,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,SCTSPA,198653008,aborto espontáneo incompleto sin mención de complicación,C0729205,"Spontaneous abortion, incomplete, without complication",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,SCTSPA,85116003,aborto espontáneo en el segundo trimestre,C0269389,Miscarriage in second trimester,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,SCTSPA,19169002,aborto espontáneo en el primer trimestre,C0269388,Miscarriage in first trimester,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,SCTSPA,391897002,legrado uterino por aspiración para interrupción de embarazo,C0004050,Aspiration curettage of uterus for termination of pregnancy,exclude,,P,SpontaneousAbortion,PrA
Spontaneous abortion,SCTSPA,60330007,aborto terapéutico mediante curetaje por aspiración,C0004050,Aspiration curettage of uterus for termination of pregnancy,exclude,,P,SpontaneousAbortion,PrA
Spontaneous abortion,SCTSPA,391896006,aborto terapéutico mediante legrado por aspiración,C0004050,Aspiration curettage of uterus for termination of pregnancy,exclude,,P,SpontaneousAbortion,PrA
Spontaneous abortion,SCTSPA,6176008,aborto micótico,C0276649,Mycotic abortion,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,SCTSPA,198647008,insuficiencia renal debida a aborto espontáneo incompleto y posterior a él,C0404922,Renal failure due to and following incomplete miscarriage,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,SCTSPA,198648003,aborto espontáneo incompleto con trastorno metabólico,C0404921,Metabolic disorder due to incomplete miscarriage,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,SCTSPA,198642002,aborto espontáneo no especificado sin mención de complicación,C0156459,"Spontaneous abortion, without mention of complication, unspecified",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,SCTSPA,198665007,"aborto espontáneo completo con complicación, SAI",C0156458,"Spontaneous abortion, with unspecified complication, complete",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,SCTSPA,198652003,"aborto espontáneo incompleto con complicación, SAI",C0156457,"Spontaneous abortion, with unspecified complication, incomplete",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,SCTSPA,413338003,aborto espontáneo incompleto con complicación,C0156457,"Spontaneous abortion, with unspecified complication, incomplete",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,SCTSPA,198641009,"aborto espontáneo no especificado con complicación, SAI",C0156456,Abortion spontaneous complicated,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,SCTSPA,34614007,aborto espontáneo con complicación,C0156456,Abortion spontaneous complicated,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,SCTSPA,198651005,aborto espontáneo incompleto con otra complicación especificada,C0156453,"Spontaneous abortion, with other specified complications, incomplete",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,SCTSPA,198640005,aborto espontáneo no especificado con otra complicación especificada,C0156452,"Spontaneous abortion, with other specified complications, unspecified",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,SCTSPA,8095007,legrado uterino por aspiración consecutivo a aborto,C0195651,Aspiration curettage of uterus after abortion,exclude,,P,SpontaneousAbortion,PrA
Spontaneous abortion,SCTSPA,28379004,dilatación y raspado del útero luego de un aborto,C0195650,Dilation and curettage of uterus after abortion,exclude,,P,SpontaneousAbortion,PrA
Spontaneous abortion,SCTSPA,109895008,retención de fragmentos placentarios,C0341967,Retained placental fragment,possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,SCTSPA,29171003,placenta atrapada,C0266778,Trapped placenta,possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,SCTSPA,58990004,aborto espontáneo complicado por lesión de órganos Y/O tejidos pélvicos,C0269403,Miscarriage complicated by damage to pelvic organs and/or tissues,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,SCTSPA,1148755000,productos de la concepción retenidos sin hemorragia,C5546682,Retained products of conception with no hemorrhage,possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,SCTSPA,371375002,secundinas retenidas,C0033270,Retained products of conception,possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,SCTSPA,371374003,productos de la concepción retenidos,C0033270,Retained products of conception,possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,SCTSPA,81002003,productos de la concepción retenidos,C0033270,Retained products of conception,possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,SCTSPA,69124005,aborto consumado (trastorno),C0233105,Abortion complete,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,SCTSPA,35999006,óvulo fertilizado no desarrollado,C0266648,Blighted ovum,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,SCTSPA,198643007,"aborto espontáneo no especificado, SAI",C0000786,Spontaneous abortion,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,SCTSPA,198631006,"aborto espontáneo, no especificado",C0000786,Spontaneous abortion,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,SCTSPA,198689000,"aborto espontáneo, SAI",C0000786,Spontaneous abortion,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,SCTSPA,156074006,"aborto espontáneo, SAI",C0000786,Spontaneous abortion,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,SCTSPA,1148619000,membrana uterina retenida sin hemorragia,C5546551,Retained uterine membrane without hemorrhage,possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,SCTSPA,699949009,placenta retenida debida a adherencia placentaria mórbida,C3697044,Retained placenta due to morbidly adherent placenta,possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,SCTSPA,111453004,"placenta retenida, sin hemorragia",C0269905,"Retained placenta, without hemorrhage",possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,SCTSPA,1148941002,retención de parte de la placenta y membrana uterina sin hemorragia,C5546791,Retention of part of placenta and uterine membrane without hemorrhage,possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,SCTSPA,1148942009,retención de parte de la placenta sin hemorragia,C5546792,Retention of part of placenta without hemorrhage,possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,SCTSPA,1148943004,retención de placenta y membrana uterina,C5546793,Retention of placenta and uterine membrane,possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,SCTSPA,44216000,"productos de la concepción retenidos, luego de parto con hemorragia",C0269901,"Retained products of conception, following delivery with hemorrhage",possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,SCTSPA,2781009,aborto espontáneo complicado por hemorragia tardía o excesiva,C0156427,Spontaneous abortion complicated by delayed or excessive hemorrhage,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,SCTSPA,156079001,Abortion NOS,C0156543,Unspecified Abortion,possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,SCTSPA,198780009,"aborto no especificado, SAI",C0156543,Unspecified Abortion,possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,SCTSPA,198880003,"embarazo y aborto, SAI",C0156543,Unspecified Abortion,possible,,P,SpontaneousAbortion,PrA
