code,code_name,event_abbreviation,event_definition,coding_system,code_issue_dot,concept,concept_name,tags,system,type
M28110,Fetus papyraceus,StillBirth,Stillbirth,SNM,M28110,C0156724,Fetus papyraceous,possible,P,PrA
M28130,Macerated fetus,StillBirth,Stillbirth,SNM,M28130,C0235658,Macerated fetus,possible,P,PrA
M28140,Fetus compressus,StillBirth,Stillbirth,SNM,M28140,C0156724,Fetus papyraceous,possible,P,PrA
M29170,Placenta previa,BLEEDING,Pregnancy Bleeding,SNM,M29170,C0032046,Placenta Previa,possible,P,PrA
M29360,Abruptio placentae,BLEEDING,Pregnancy Bleeding,SNM,M29360,C0000832,Abruptio Placentae,narrow,P,PrA
M29440,Oligohydramnios,FGR,Fetal growth restriction,SNM,M29440,C0079924,Oligohydramnios,possible,P,PrA
N85.5,Inversion of uterus,BirthNarrow,Birth classified as narrow,ICD10,N85.5,C0162482,Uterine Inversion,narrow,P,PrA
N85.5,Inversion of uterus,BirthPossible2,Birth classified as possible,ICD10,N85.5,C0162482,Uterine Inversion,narrow,P,PrA
N85.5,Inversion of uterus,BirthPossible2,Birth classified as possible,ICD10CM,N85.5,C0162482,Uterine Inversion,narrow,P,PrA
N88.3,Incompetence of cervix uteri,OngoingPregnancy7,Ongoing Pregnancy,ICD10,N88.3,C0007871,Uterine Cervical Incompetence,narrow,P,PrA
N88.3,Incompetence of cervix uteri,OngoingPregnancy7,Ongoing Pregnancy,ICD10CM,N88.3,C0007871,Uterine Cervical Incompetence,narrow,P,PrA
O00,Ectopic pregnancy,EctopicPregnancy,Ectopic Pregnancy,ICD10,O00,C0032987,Ectopic Pregnancy,narrow,P,PrA
O00,Ectopic pregnancy,EctopicPregnancy,Ectopic Pregnancy,ICD10CM,O00,C0032987,Ectopic Pregnancy,narrow,P,PrA
O00.0,Abdominal pregnancy,EctopicPregnancy,Ectopic Pregnancy,ICD10,O00.0,C0032984,Pregnancy- Abdominal,narrow,P,PrA
O00.0,Abdominal pregnancy,EctopicPregnancy,Ectopic Pregnancy,ICD10CM,O00.0,C0032984,Pregnancy- Abdominal,narrow,P,PrA
O00.00,Abdominal pregnancy NOS,EctopicPregnancy,Ectopic Pregnancy,ICD10CM,O00.00,C0032984,Pregnancy- Abdominal,narrow,P,PrA
O00.00,Abdominal pregnancy without intrauterine pregnancy,EctopicPregnancy,Ectopic Pregnancy,ICD10,O00.00,C1135231,abdominal pregnancy without intrauterine pregnancy,narrow,P,PrA
O00.00,Abdominal pregnancy without intrauterine pregnancy,EctopicPregnancy,Ectopic Pregnancy,ICD10CM,O00.00,C1135231,abdominal pregnancy without intrauterine pregnancy,narrow,P,PrA
O00.1,Fallopian pregnancy,EctopicPregnancy,Ectopic Pregnancy,ICD10CM,O00.1,C0032994,Pregnancy- Tubal,narrow,P,PrA
O00.1,Tubal pregnancy,EctopicPregnancy,Ectopic Pregnancy,ICD10,O00.1,C0032994,Pregnancy- Tubal,narrow,P,PrA
O00.10,Tubal pregnancy NOS,EctopicPregnancy,Ectopic Pregnancy,ICD10CM,O00.10,C0032994,Pregnancy- Tubal,narrow,P,PrA
O00.10,Tubal pregnancy without intrauterine pregnancy,EctopicPregnancy,Ectopic Pregnancy,ICD10,O00.10,C0032994,Pregnancy- Tubal,narrow,P,PrA
O00.2,Ovarian pregnancy,EctopicPregnancy,Ectopic Pregnancy,ICD10,O00.2,C0032991,Pregnancy- Ovarian,narrow,P,PrA
O00.2,Ovarian pregnancy,EctopicPregnancy,Ectopic Pregnancy,ICD10CM,O00.2,C0032991,Pregnancy- Ovarian,narrow,P,PrA
O00.20,Ovarian pregnancy NOS,EctopicPregnancy,Ectopic Pregnancy,ICD10CM,O00.20,C0032991,Pregnancy- Ovarian,narrow,P,PrA
O00.20,Ovarian pregnancy without intrauterine pregnancy,EctopicPregnancy,Ectopic Pregnancy,ICD10,O00.20,C1135235,ovarian pregnancy without intrauterine pregnancy,narrow,P,PrA
O00.20,Ovarian pregnancy without intrauterine pregnancy,EctopicPregnancy,Ectopic Pregnancy,ICD10CM,O00.20,C1135235,ovarian pregnancy without intrauterine pregnancy,narrow,P,PrA
O00.21,Ovarian pregnancy with intrauterine pregnancy,EctopicPregnancy,Ectopic Pregnancy,ICD10CM,O00.21,C1135236,Combined intrauterine and ovarian pregnancy,narrow,P,PrA
O00.21,Ovarian pregnancy with intrauterine pregnancy,OngoingPregnancy1,Ongoing Pregnancy,ICD10CM,O00.21,C1135236,Combined intrauterine and ovarian pregnancy,narrow,P,PrA
O00.8,Cervical pregnancy,EctopicPregnancy,Ectopic Pregnancy,ICD10CM,O00.8,C0269285,Cervical pregnancy,narrow,P,PrA
O00.8,Intraligamentous pregnancy,EctopicPregnancy,Ectopic Pregnancy,ICD10CM,O00.8,C0269288,Intraligamentous pregnancy,narrow,P,PrA
O00.8,Other ectopic pregnancy,EctopicPregnancy,Ectopic Pregnancy,ICD10,O00.8,C0029604,Other ectopic pregnancy,narrow,P,PrA
O00.8,Other ectopic pregnancy,EctopicPregnancy,Ectopic Pregnancy,ICD10CM,O00.8,C0029604,Other ectopic pregnancy,narrow,P,PrA
O00.80,Other ectopic pregnancy NOS,EctopicPregnancy,Ectopic Pregnancy,ICD10CM,O00.80,C0029604,Other ectopic pregnancy,narrow,P,PrA
O00.80,Other ectopic pregnancy without intrauterine pregnancy,EctopicPregnancy,Ectopic Pregnancy,ICD10,O00.80,"","",narrow,P,PrA
O00.9,Ectopic pregnancy- unspecified,EctopicPregnancy,Ectopic Pregnancy,ICD10,O00.9,C0032987,Ectopic Pregnancy,narrow,P,PrA
O00.9,Ectopic pregnancy- unspecified,EctopicPregnancy,Ectopic Pregnancy,ICD10CM,O00.9,C0032987,Ectopic Pregnancy,narrow,P,PrA
O00.90,Ectopic pregnancy NOS,EctopicPregnancy,Ectopic Pregnancy,ICD10CM,O00.90,C0032987,Ectopic Pregnancy,narrow,P,PrA
O00.90,Unspecified ectopic pregnancy without intrauterine pregnancy,EctopicPregnancy,Ectopic Pregnancy,ICD10,O00.90,"","",narrow,P,PrA
O00.90,Unspecified ectopic pregnancy without intrauterine pregnancy,EctopicPregnancy,Ectopic Pregnancy,ICD10CM,O00.90,C1135239,Unspecified ectopic pregnancy without intrauterine pregnancy,narrow,P,PrA
O00.91,Unspecified ectopic pregnancy with intrauterine pregnancy,OngoingPregnancy1,Ongoing Pregnancy,ICD10CM,O00.91,C1135240,Unspecified ectopic pregnancy with intrauterine pregnancy,narrow,P,PrA
O01.9A,Ektopisk mola,ELECTTERM,Elective termination,ICD10DA,O01.9A,"","",possible,P,PrA
O02.1,Missed abortion,SpontaneousAbortion,Spontaneous abortion,ICD10,O02.1,C0000814,Missed abortion,possible,P,PrA
O02.1,Missed abortion,SpontaneousAbortion,Spontaneous abortion,ICD10CM,O02.1,C0000814,Missed abortion,possible,P,PrA
O02.1,Missed abortion,StillBirth,Stillbirth,ICD10,O02.1,C0000814,Missed abortion,possible,P,PrA
O02.1,Missed abortion,StillBirth,Stillbirth,ICD10CM,O02.1,C0000814,Missed abortion,possible,P,PrA
O02.81,Inappropriate change in quantitative human chorionic gonadotropin (hCG) in early pregnancy,OngoingPregnancy1,Ongoing Pregnancy,ICD10CM,O02.81,C3161120,Inappropriate change in quantitative human chorionic gonadotropin (hCG) in early pregnancy,narrow,P,PrA
O02.81,Inappropriate change in quantitative human chorionic gonadotropin (hCG) in early pregnancy,OngoingPregnancy7,Ongoing Pregnancy,ICD10CM,O02.81,C3161120,Inappropriate change in quantitative human chorionic gonadotropin (hCG) in early pregnancy,narrow,P,PrA
O03,Spontaneous abortion,SpontaneousAbortion,Spontaneous abortion,ICD10,O03,C0000786,Spontaneous abortion,narrow,P,PrA
O03,Spontaneous abortion,SpontaneousAbortion,Spontaneous abortion,ICD10CM,O03,C0000786,Spontaneous abortion,narrow,P,PrA
O03,miscarriage,SpontaneousAbortion,Spontaneous abortion,ICD10CM,O03,C0000786,Spontaneous abortion,narrow,P,PrA
O03.0,Endometritis following incomplete spontaneous abortion,SpontaneousAbortion,Spontaneous abortion,ICD10CM,O03.0,C2903191,Endometritis following incomplete spontaneous abortion,narrow,P,PrA
O03.0,Spontaneous abortion- incomplete- complicated by genital tract and pelvic infection,SpontaneousAbortion,Spontaneous abortion,ICD10,O03.0,C0156425,Spontaneous abortion- incomplete- complicated by genital tract and pelvic infection,narrow,P,PrA
O03.0,Spontaneous abortion- incomplete- complicated by genital tract and pelvic infection,SpontaneousAbortion,Spontaneous abortion,ICD10CM,O03.0,C0156425,Spontaneous abortion- incomplete- complicated by genital tract and pelvic infection,narrow,P,PrA
O03.1,Afibrinogenemia following incomplete spontaneous abortion,SpontaneousAbortion,Spontaneous abortion,ICD10CM,O03.1,C2903198,Afibrinogenemia following incomplete spontaneous abortion,narrow,P,PrA
O03.1,Spontaneous abortion- incomplete- complicated by delayed or excessive haemorrhage,SpontaneousAbortion,Spontaneous abortion,ICD10,O03.1,C0156429,Spontaneous abortion- incomplete- complicated by delayed or excessive hemorrhage,narrow,P,PrA
O03.1,Spontaneous abortion- incomplete- complicated by delayed or excessive haemorrhage,SpontaneousAbortion,Spontaneous abortion,ICD10CM,O03.1,C0156429,Spontaneous abortion- incomplete- complicated by delayed or excessive hemorrhage,narrow,P,PrA
O03.2,Embolism following incomplete spontaneous abortion,SpontaneousAbortion,Spontaneous abortion,ICD10CM,O03.2,C0404919,Incomplete miscarriage with embolism,narrow,P,PrA
O03.2,Spontaneous abortion- incomplete- complicated by embolism,SpontaneousAbortion,Spontaneous abortion,ICD10,O03.2,C0404919,Incomplete miscarriage with embolism,narrow,P,PrA
O03.2,Spontaneous abortion- incomplete- complicated by embolism,SpontaneousAbortion,Spontaneous abortion,ICD10CM,O03.2,C0404919,Incomplete miscarriage with embolism,narrow,P,PrA
O03.3,Other and unspecified complications following incomplete spontaneous abortion - Spontaneous abortion- Incomplete- with other and unspecified complications,SpontaneousAbortion,Spontaneous abortion,ICD10,O03.3,"","",narrow,P,PrA
O03.3,Other and unspecified complications following incomplete spontaneous abortion - Spontaneous abortion- Incomplete- with other and unspecified complications,SpontaneousAbortion,Spontaneous abortion,ICD10CM,O03.3,"","",narrow,P,PrA
O03.30,Unspecified complication following incomplete spontaneous abortion,SpontaneousAbortion,Spontaneous abortion,ICD10,O03.30,"","",narrow,P,PrA
O03.30,Unspecified complication following incomplete spontaneous abortion,SpontaneousAbortion,Spontaneous abortion,ICD10CM,O03.30,"","",narrow,P,PrA
O03.31,Shock following incomplete spontaneous abortion,SpontaneousAbortion,Spontaneous abortion,ICD10,O03.31,"","",narrow,P,PrA
O03.31,Shock following incomplete spontaneous abortion,SpontaneousAbortion,Spontaneous abortion,ICD10CM,O03.31,"","",narrow,P,PrA
O03.32,Renal failure following incomplete spontaneous abortion,SpontaneousAbortion,Spontaneous abortion,ICD10,O03.32,"","",narrow,P,PrA
O03.32,Renal failure following incomplete spontaneous abortion,SpontaneousAbortion,Spontaneous abortion,ICD10CM,O03.32,"","",narrow,P,PrA
O03.33,Metabolic disorder following incomplete spontaneous abortion,SpontaneousAbortion,Spontaneous abortion,ICD10,O03.33,"","",narrow,P,PrA
O03.33,Metabolic disorder following incomplete spontaneous abortion,SpontaneousAbortion,Spontaneous abortion,ICD10CM,O03.33,"","",narrow,P,PrA
O03.33,Metabolic disorder following incomplete spontaneous abortion,SpontaneousAbortion,Spontaneous abortion,ICD10CM,O03.33,C0404921,Incomplete miscarriage with metabolic disorder,narrow,P,PrA
O03.34,Damage to pelvic organs following incomplete spontaneous abortion,SpontaneousAbortion,Spontaneous abortion,ICD10,O03.34,"","",narrow,P,PrA
O03.34,Damage to pelvic organs following incomplete spontaneous abortion,SpontaneousAbortion,Spontaneous abortion,ICD10CM,O03.34,"","",narrow,P,PrA
O03.35,Other venous complications following incomplete spontaneous abortion,SpontaneousAbortion,Spontaneous abortion,ICD10,O03.35,"","",narrow,P,PrA
O03.35,Other venous complications following incomplete spontaneous abortion,SpontaneousAbortion,Spontaneous abortion,ICD10CM,O03.35,"","",narrow,P,PrA
O03.36,Cardiac arrest following incomplete spontaneous abortion,SpontaneousAbortion,Spontaneous abortion,ICD10,O03.36,"","",narrow,P,PrA
O03.36,Cardiac arrest following incomplete spontaneous abortion,SpontaneousAbortion,Spontaneous abortion,ICD10CM,O03.36,"","",narrow,P,PrA
O03.37,Sepsis following incomplete spontaneous abortion,SpontaneousAbortion,Spontaneous abortion,ICD10,O03.37,"","",narrow,P,PrA
O03.37,Sepsis following incomplete spontaneous abortion,SpontaneousAbortion,Spontaneous abortion,ICD10CM,O03.37,"","",narrow,P,PrA
O03.38,Urinary tract infection following incomplete spontaneous abortion,SpontaneousAbortion,Spontaneous abortion,ICD10,O03.38,"","",narrow,P,PrA
O03.38,Urinary tract infection following incomplete spontaneous abortion,SpontaneousAbortion,Spontaneous abortion,ICD10CM,O03.38,"","",narrow,P,PrA
O03.39,Incomplete spontaneous abortion with other complications,SpontaneousAbortion,Spontaneous abortion,ICD10,O03.39,"","",narrow,P,PrA
O03.39,Incomplete spontaneous abortion with other complications,SpontaneousAbortion,Spontaneous abortion,ICD10CM,O03.39,"","",narrow,P,PrA
O03.4,Incomplete spontaneous abortion without complication,SpontaneousAbortion,Spontaneous abortion,ICD10CM,O03.4,C0729205,Spontaneous abortion- incomplete- without complication,narrow,P,PrA
O03.4,Spontaneous abortion- incomplete- without complication,SpontaneousAbortion,Spontaneous abortion,ICD10,O03.4,C0729205,Spontaneous abortion- incomplete- without complication,narrow,P,PrA
O03.4,Spontaneous abortion- incomplete- without complication,SpontaneousAbortion,Spontaneous abortion,ICD10CM,O03.4,C0729205,Spontaneous abortion- incomplete- without complication,narrow,P,PrA
O03.5,Genital tract and pelvic infection following complete or unspecified spontaneous abortion - Spontaneous abortion- Complete or unspecified- complicated by genital tract and pelvic infection,SpontaneousAbortion,Spontaneous abortion,ICD10,O03.5,"","",narrow,P,PrA
O03.5,Genital tract and pelvic infection following complete or unspecified spontaneous abortion - Spontaneous abortion- Complete or unspecified- complicated by genital tract and pelvic infection,SpontaneousAbortion,Spontaneous abortion,ICD10CM,O03.5,"","",narrow,P,PrA
O03.6,Spontaneous abortion- Complete or unspecified- complicated by delayed or excessive haemorrhage - Delayed or excessive hemorrhage following complete or unspecified spontaneous abortion,SpontaneousAbortion,Spontaneous abortion,ICD10,O03.6,"","",narrow,P,PrA
O03.6,Spontaneous abortion- Complete or unspecified- complicated by delayed or excessive haemorrhage - Delayed or excessive hemorrhage following complete or unspecified spontaneous abortion,SpontaneousAbortion,Spontaneous abortion,ICD10CM,O03.6,"","",narrow,P,PrA
O03.7,Embolism following complete or unspecified spontaneous abortion - Spontaneous abortion- Complete or unspecified- complicated by embolism,SpontaneousAbortion,Spontaneous abortion,ICD10,O03.7,"","",narrow,P,PrA
O03.7,Spontaneous abortion- Complete or unspecified- complicated by embolism - Embolism following complete or unspecified spontaneous abortion,SpontaneousAbortion,Spontaneous abortion,ICD10CM,O03.7,"","",narrow,P,PrA
O03.8,Other and unspecified complications following complete or unspecified spontaneous abortion - Spontaneous abortion- Complete or unspecified- with other and unspecified complications,SpontaneousAbortion,Spontaneous abortion,ICD10CM,O03.8,"","",narrow,P,PrA
O03.8,Spontaneous abortion- Complete or unspecified- with other and unspecified complications - Other and unspecified complications following complete or unspecified spontaneous abortion,SpontaneousAbortion,Spontaneous abortion,ICD10,O03.8,"","",narrow,P,PrA
O03.80,Unspecified complication following complete or unspecified spontaneous abortion,SpontaneousAbortion,Spontaneous abortion,ICD10,O03.80,"","",narrow,P,PrA
O03.80,Unspecified complication following complete or unspecified spontaneous abortion,SpontaneousAbortion,Spontaneous abortion,ICD10CM,O03.80,"","",narrow,P,PrA
O03.81,Shock following complete or unspecified spontaneous abortion,SpontaneousAbortion,Spontaneous abortion,ICD10,O03.81,"","",narrow,P,PrA
O03.81,Shock following complete or unspecified spontaneous abortion,SpontaneousAbortion,Spontaneous abortion,ICD10CM,O03.81,"","",narrow,P,PrA
O03.82,Renal failure following complete or unspecified spontaneous abortion,SpontaneousAbortion,Spontaneous abortion,ICD10,O03.82,"","",narrow,P,PrA
O03.82,Renal failure following complete or unspecified spontaneous abortion,SpontaneousAbortion,Spontaneous abortion,ICD10CM,O03.82,"","",narrow,P,PrA
O03.83,Metabolic disorder following complete or unspecified spontaneous abortion,SpontaneousAbortion,Spontaneous abortion,ICD10,O03.83,"","",narrow,P,PrA
O03.83,Metabolic disorder following complete or unspecified spontaneous abortion,SpontaneousAbortion,Spontaneous abortion,ICD10CM,O03.83,"","",narrow,P,PrA
O03.84,Damage to pelvic organs following complete or unspecified spontaneous abortion,SpontaneousAbortion,Spontaneous abortion,ICD10,O03.84,"","",narrow,P,PrA
O03.84,Damage to pelvic organs following complete or unspecified spontaneous abortion,SpontaneousAbortion,Spontaneous abortion,ICD10CM,O03.84,"","",narrow,P,PrA
O03.85,Other venous complications following complete or unspecified spontaneous abortion,SpontaneousAbortion,Spontaneous abortion,ICD10,O03.85,"","",narrow,P,PrA
O03.85,Other venous complications following complete or unspecified spontaneous abortion,SpontaneousAbortion,Spontaneous abortion,ICD10CM,O03.85,"","",narrow,P,PrA
O03.86,Cardiac arrest following complete or unspecified spontaneous abortion,SpontaneousAbortion,Spontaneous abortion,ICD10,O03.86,"","",narrow,P,PrA
O03.86,Cardiac arrest following complete or unspecified spontaneous abortion,SpontaneousAbortion,Spontaneous abortion,ICD10CM,O03.86,"","",narrow,P,PrA
O03.87,Sepsis following complete or unspecified spontaneous abortion,SpontaneousAbortion,Spontaneous abortion,ICD10,O03.87,"","",narrow,P,PrA
O03.87,Sepsis following complete or unspecified spontaneous abortion,SpontaneousAbortion,Spontaneous abortion,ICD10CM,O03.87,"","",narrow,P,PrA
O03.88,Urinary tract infection following complete or unspecified spontaneous abortion,SpontaneousAbortion,Spontaneous abortion,ICD10,O03.88,"","",narrow,P,PrA
O03.88,Urinary tract infection following complete or unspecified spontaneous abortion,SpontaneousAbortion,Spontaneous abortion,ICD10CM,O03.88,"","",narrow,P,PrA
O03.89,Complete or unspecified spontaneous abortion with other complications,SpontaneousAbortion,Spontaneous abortion,ICD10,O03.89,"","",narrow,P,PrA
O03.89,Complete or unspecified spontaneous abortion with other complications,SpontaneousAbortion,Spontaneous abortion,ICD10CM,O03.89,"","",narrow,P,PrA
O03.9,Complete or unspecified spontaneous abortion without complication - Spontaneous abortion- Complete or unspecified- without complication,SpontaneousAbortion,Spontaneous abortion,ICD10,O03.9,"","",narrow,P,PrA
O03.9,Complete or unspecified spontaneous abortion without complication - Spontaneous abortion- Complete or unspecified- without complication,SpontaneousAbortion,Spontaneous abortion,ICD10CM,O03.9,"","",narrow,P,PrA
O03.9,Miscarriage NOS,SpontaneousAbortion,Spontaneous abortion,ICD10CM,O03.9,C0000786,Spontaneous abortion,narrow,P,PrA
O04,Medical abortion,ELECTTERM,Elective termination,ICD10,O04,C3146283,Medical abortion (finding),narrow,P,PrA
O04,Medical abortion,ELECTTERM,Elective termination,ICD10CM,O04,C3146283,Medical abortion (finding),narrow,P,PrA
O04.0,Medical abortion- incomplete- complicated by genital tract and pelvic infection,ELECTTERM,Elective termination,ICD10,O04.0,"","",narrow,P,PrA
O04.0,Medical abortion- incomplete- complicated by genital tract and pelvic infection,ELECTTERM,Elective termination,ICD10CM,O04.0,"","",narrow,P,PrA
O04.1,Medical abortion- incomplete- complicated by delayed or excessive haemorrhage,ELECTTERM,Elective termination,ICD10,O04.1,"","",narrow,P,PrA
O04.1,Medical abortion- incomplete- complicated by delayed or excessive haemorrhage,ELECTTERM,Elective termination,ICD10CM,O04.1,"","",narrow,P,PrA
O04.2,Medical abortion- incomplete- complicated by embolism,ELECTTERM,Elective termination,ICD10,O04.2,"","",narrow,P,PrA
O04.2,Medical abortion- incomplete- complicated by embolism,ELECTTERM,Elective termination,ICD10CM,O04.2,"","",narrow,P,PrA
O04.3,Medical abortion- incomplete- with other and unspecified complications,ELECTTERM,Elective termination,ICD10,O04.3,"","",narrow,P,PrA
O04.3,Medical abortion- incomplete- with other and unspecified complications,ELECTTERM,Elective termination,ICD10CM,O04.3,"","",narrow,P,PrA
O04.4,Medical abortion- incomplete- without complication,ELECTTERM,Elective termination,ICD10,O04.4,"","",narrow,P,PrA
O04.4,Medical abortion- incomplete- without complication,ELECTTERM,Elective termination,ICD10CM,O04.4,"","",narrow,P,PrA
O04.5,Genital tract and pelvic infection following (induced) termination of pregnancy - Medical abortion- complete or unspecified- complicated by genital tract and pelvic infection,ELECTTERM,Elective termination,ICD10,O04.5,"","",narrow,P,PrA
