event_definition,coding_system,code,code_name,concept,concept_name,tags,system,event_abbreviation,type,code_original
Stillbirth,RCD2,6332.,Single stillbirth,C0481458,Single stillbirth,narrow,P,STILLBIRTH,AESI,6332.
Stillbirth,RCD2,Q48D.,[X] Stillbirth,C0595939,Stillbirth,"",P,StillBirth,PrA,Q48D.
Stillbirth,RCD2,Q4z..,Other perinatal conditions NOS,C0701826,Perinatal death,"",P,StillBirth,PrA,Q4z..
Stillbirth,SCTSPA,237361005,muerte fetal preparto,C0405332,Antepartum fetal death,narrow,P,STILLBIRTH,AESI,237361005
Stillbirth,SCTSPA,10588007,muerte perinatal,C0701826,Perinatal death,narrow,P,STILLBIRTH,AESI,10588007
Stillbirth,SCTSPA,16607004,aborto inadvertido,C0000814,Missed abortion,possible,P,STILLBIRTH,AESI,16607004
Stillbirth,SCTSPA,199068000,feto papiráceo no especificado,C0156724,Fetus papyraceous,possible,P,STILLBIRTH,AESI,199068000
Stillbirth,SCTSPA,199071008,feto papiráceo- SAI,C0156724,Fetus papyraceous,possible,P,STILLBIRTH,AESI,199071008
Stillbirth,SCTSPA,414249001,feto de aspecto papiráceo,C0156724,Fetus papyraceous,possible,P,STILLBIRTH,AESI,414249001
Stillbirth,SCTSPA,90127001,feto papiráceo,C0156724,Fetus papyraceous,possible,P,STILLBIRTH,AESI,90127001
Stillbirth,SCTSPA,199069008,feto papiráceo - nacido,C0404857,papyraceous fetus with baby delivered,possible,P,STILLBIRTH,AESI,199069008
Stillbirth,SCTSPA,38651009,feto momificado,C3714710,Mummified Fetus,possible,P,STILLBIRTH,AESI,38651009
Stillbirth,SCTSPA,77714001,puntaje de Apgar 0,C0233242,Apgar score 0,narrow,P,STILLBIRTH,AESI,77714001
Stillbirth,SCTSPA,7860005,mortinato de sexo masculino (2500 gramos o más),C0233333,Stillbirth of mature male (2500 gms. or more),narrow,P,STILLBIRTH,AESI,7860005
Stillbirth,SCTSPA,237364002,mortinato,C0595939,Stillbirth,narrow,P,STILLBIRTH,AESI,237364002
Stillbirth,SCTSPA,76358005,feto muerto,C0595939,Stillbirth,narrow,P,STILLBIRTH,AESI,76358005
Stillbirth,SCTSPA,198901003,feto macerado,C0235658,Macerated fetus,possible,P,STILLBIRTH,AESI,198901003
Stillbirth,SCTSPA,237366000,mortinato macerado,C0235658,Macerated fetus,possible,P,STILLBIRTH,AESI,237366000
Stillbirth,SCTSPA,309759009,[X]mortinato macerado,C0235658,Macerated fetus,possible,P,STILLBIRTH,AESI,309759009
Stillbirth,SCTSPA,45513003,feto macerado,C0235658,Macerated fetus,possible,P,STILLBIRTH,AESI,45513003
Stillbirth,SCTSPA,315997000,[V]nacimiento gemelar- uno del par mortinato,C0260612,Encounter due to twin birth- mate stillborn,narrow,P,STILLBIRTH,AESI,315997000
Stillbirth,SCTSPA,316001001,[V]nacimiento gemelar- uno del par mortinato- SAI,C0260612,Encounter due to twin birth- mate stillborn,narrow,P,STILLBIRTH,AESI,316001001
Stillbirth,SCTSPA,315998005,[V]nacimiento gemelar en hospital- uno del par mortinato,C0260613,Encounter for twin- born in hospital- mate stillborn,narrow,P,STILLBIRTH,AESI,315998005
Stillbirth,SCTSPA,14022007,muerte fetal que afecta el manejo de la situación materna,C0269792,Fetal death- affecting management of mother,possible,P,STILLBIRTH,AESI,14022007
Stillbirth,SCTSPA,399363000,muerte fetal tardía que afecta el manejo de la madre,C0269792,Fetal death- affecting management of mother,possible,P,STILLBIRTH,AESI,399363000
Stillbirth,SCTSPA,7428005,muerte fetal intrauterina que afecta el manejo de la situación materna,C0269792,Fetal death- affecting management of mother,possible,P,STILLBIRTH,AESI,7428005
Stillbirth,SCTSPA,44174001,muerte fetal por asfixia Y-O anoxia antes del inicio del trabajo de parto,C0270131,Fetal death from asphyxia AND-OR anoxia before onset of labor,narrow,P,STILLBIRTH,AESI,44174001
Stillbirth,SCTSPA,315962002,[V]gemelos- ambos mortinatos,C0419377,Encounter due to birth of twins- both stillborn,narrow,P,STILLBIRTH,AESI,315962002
Stillbirth,SCTSPA,169827000,un solo mortinato,C0481458,Single stillbirth,narrow,P,STILLBIRTH,AESI,169827000
Stillbirth,SCTSPA,315961009,[V]gemelos- uno nacido vivo y uno mortinato,C0481466,Encounter due to birth of twins- one live born and one stillborn,narrow,P,STILLBIRTH,AESI,315961009
Stillbirth,SCTSPA,315964001,[V]otro nacimiento múltiple- algunos niños nacidos vivos,C0481670,Other multiple births- some liveborn,narrow,P,STILLBIRTH,AESI,315964001
Stillbirth,SCTSPA,316756005,[X]otros nacimientos múltiples- algunos vivos,C0481670,Other multiple births- some liveborn,narrow,P,STILLBIRTH,AESI,316756005
Stillbirth,SCTSPA,315965000,[V]otro nacimiento múltiple- todos los niños mortinatos,C0481671,Other multiple births- all stillborn,narrow,P,STILLBIRTH,AESI,315965000
Stillbirth,SCTSPA,316757001,[X]otros nacimientos múltiples- todos muertos,C0481671,Other multiple births- all stillborn,narrow,P,STILLBIRTH,AESI,316757001
Stillbirth,SCTSPA,315959000,[V]mortinato único,C1313896,Encounter due to single stillbirth,narrow,P,STILLBIRTH,AESI,315959000
Stillbirth,SCTSPA,445548006,feto muerto en útero,C2919450,Dead fetus in utero,possible,P,STILLBIRTH,AESI,445548006
Stillbirth,SCTSPA,713202001,mortinato antes del parto,C3831525,Antepartum stillbirth,narrow,P,STILLBIRTH,AESI,713202001
Stillbirth,SCTSPA,315997000,[V]nacimiento gemelar- uno del par mortinato,C0260612,Encounter due to twin birth- mate stillborn,"",P,StillBirth,PrA,315997000
Stillbirth,SCTSPA,316001001,[V]nacimiento gemelar- uno del par mortinato- SAI,C0260612,Encounter due to twin birth- mate stillborn,"",P,StillBirth,PrA,316001001
Stillbirth,SCTSPA,315998005,[V]nacimiento gemelar en hospital- uno del par mortinato,C0260613,Encounter for twin- born in hospital- mate stillborn,"",P,StillBirth,PrA,315998005
Stillbirth,SCTSPA,14022007,muerte fetal que afecta el manejo de la situación materna,C0269792,Fetal death- affecting management of mother,"",P,StillBirth,PrA,14022007
Stillbirth,SCTSPA,399363000,muerte fetal tardía que afecta el manejo de la madre,C0269792,Fetal death- affecting management of mother,"",P,StillBirth,PrA,399363000
Stillbirth,SCTSPA,7428005,muerte fetal intrauterina que afecta el manejo de la situación materna,C0269792,Fetal death- affecting management of mother,"",P,StillBirth,PrA,7428005
Stillbirth,SCTSPA,44174001,muerte fetal por asfixia Y-O anoxia antes del inicio del trabajo de parto,C0270131,Fetal death from asphyxia AND-OR anoxia before onset of labor,"",P,StillBirth,PrA,44174001
Stillbirth,SCTSPA,237361005,muerte fetal preparto,C0405332,Antepartum fetal death,"",P,StillBirth,PrA,237361005
Stillbirth,SCTSPA,315962002,[V]gemelos- ambos mortinatos,C0419377,Encounter due to birth of twins- both stillborn,"",P,StillBirth,PrA,315962002
Stillbirth,SCTSPA,315965000,[V]otro nacimiento múltiple- todos los niños mortinatos,C0481671,Other multiple births- all stillborn,"",P,StillBirth,PrA,315965000
Stillbirth,SCTSPA,316757001,[X]otros nacimientos múltiples- todos muertos,C0481671,Other multiple births- all stillborn,"",P,StillBirth,PrA,316757001
Stillbirth,SCTSPA,237364002,mortinato,C0595939,Stillbirth,"",P,StillBirth,PrA,237364002
Stillbirth,SCTSPA,76358005,feto muerto,C0595939,Stillbirth,"",P,StillBirth,PrA,76358005
Stillbirth,SCTSPA,10588007,muerte perinatal,C0701826,Perinatal death,"",P,StillBirth,PrA,10588007
Stillbirth,SCTSPA,315959000,[V]mortinato único,C1313896,Encounter due to single stillbirth,"",P,StillBirth,PrA,315959000
Stillbirth,SCTSPA,445548006,feto muerto en útero,C2919450,Dead fetus in utero,"",P,StillBirth,PrA,445548006
Stillbirth,SNOMEDCT_US,740597009,UMBILICAL- CORDON- COMPLICACIONES DEL NACIDO MUERTO(S),"","",narrow,P,STILLBIRTH,AESI,740597009
Stillbirth,SNOMEDCT_US,237361005,Antepartum fetal death,C0405332,Antepartum fetal death,narrow,P,STILLBIRTH,AESI,237361005
Stillbirth,SNOMEDCT_US,10588007,Perinatal death,C0701826,Perinatal death,narrow,P,STILLBIRTH,AESI,10588007
Stillbirth,SNOMEDCT_US,157167009,Perinatal death,C0701826,Perinatal death,narrow,P,STILLBIRTH,AESI,157167009
Stillbirth,SNOMEDCT_US,206602000,Perinatal death,C0701826,Perinatal death,narrow,P,STILLBIRTH,AESI,206602000
Stillbirth,SNOMEDCT_US,268887007,Perinatal death,C0701826,Perinatal death,narrow,P,STILLBIRTH,AESI,268887007
Stillbirth,SNOMEDCT_US,156087000,Missed abortion,C0000814,Missed abortion,possible,P,STILLBIRTH,AESI,156087000
Stillbirth,SNOMEDCT_US,16607004,Missed miscarriage,C0000814,Missed abortion,possible,P,STILLBIRTH,AESI,16607004
Stillbirth,SNOMEDCT_US,198616002,Missed abortion,C0000814,Missed abortion,possible,P,STILLBIRTH,AESI,198616002
Stillbirth,SNOMEDCT_US,267187007,Missed abortion,C0000814,Missed abortion,possible,P,STILLBIRTH,AESI,267187007
Stillbirth,SNOMEDCT_US,156131006,Papyraceous fetus,C0156724,Fetus papyraceous,possible,P,STILLBIRTH,AESI,156131006
Stillbirth,SNOMEDCT_US,199068000,Papyraceous fetus unspecified,C0156724,Fetus papyraceous,possible,P,STILLBIRTH,AESI,199068000
Stillbirth,SNOMEDCT_US,199071008,Papyraceous fetus NOS,C0156724,Fetus papyraceous,possible,P,STILLBIRTH,AESI,199071008
Stillbirth,SNOMEDCT_US,267314000,Papyraceous fetus,C0156724,Fetus papyraceous,possible,P,STILLBIRTH,AESI,267314000
Stillbirth,SNOMEDCT_US,414249001,Fetus compressus,C0156724,Fetus papyraceous,possible,P,STILLBIRTH,AESI,414249001
Stillbirth,SNOMEDCT_US,90127001,Fetus papyraceous,C0156724,Fetus papyraceous,possible,P,STILLBIRTH,AESI,90127001
Stillbirth,SNOMEDCT_US,199069008,Papyraceous fetus - delivered,C0404857,papyraceous fetus with baby delivered,possible,P,STILLBIRTH,AESI,199069008
Stillbirth,SNOMEDCT_US,38651009,Mummified fetus,C3714710,Mummified Fetus,possible,P,STILLBIRTH,AESI,38651009
Stillbirth,SNOMEDCT_US,77714001,Apgar score 0,C0233242,Apgar score 0,narrow,P,STILLBIRTH,AESI,77714001
Stillbirth,SNOMEDCT_US,7860005,Stillbirth of mature male (2500 gms. or more),C0233333,Stillbirth of mature male (2500 gms. or more),narrow,P,STILLBIRTH,AESI,7860005
Stillbirth,SNOMEDCT_US,206581002,Stillbirth,C0595939,Stillbirth,narrow,P,STILLBIRTH,AESI,206581002
Stillbirth,SNOMEDCT_US,237364002,Stillbirth,C0595939,Stillbirth,narrow,P,STILLBIRTH,AESI,237364002
Stillbirth,SNOMEDCT_US,76358005,Stillbirth,C0595939,Stillbirth,narrow,P,STILLBIRTH,AESI,76358005
Stillbirth,SNOMEDCT_US,198901003,Macerated fetus,C0235658,Macerated fetus,possible,P,STILLBIRTH,AESI,198901003
Stillbirth,SNOMEDCT_US,206583004,[X]Macerated stillbirth,C0235658,Macerated fetus,possible,P,STILLBIRTH,AESI,206583004
Stillbirth,SNOMEDCT_US,237366000,Macerated stillbirth,C0235658,Macerated fetus,possible,P,STILLBIRTH,AESI,237366000
Stillbirth,SNOMEDCT_US,309759009,[X]Macerated stillbirth,C0235658,Macerated fetus,possible,P,STILLBIRTH,AESI,309759009
Stillbirth,SNOMEDCT_US,45513003,Fetus sanguinolentus,C0235658,Macerated fetus,possible,P,STILLBIRTH,AESI,45513003
Stillbirth,SNOMEDCT_US,315997000,[V]Twin- mate stillborn,C0260612,Encounter due to twin birth- mate stillborn,narrow,P,STILLBIRTH,AESI,315997000
Stillbirth,SNOMEDCT_US,316001001,[V]Twin- mate stillborn NOS,C0260612,Encounter due to twin birth- mate stillborn,narrow,P,STILLBIRTH,AESI,316001001
Stillbirth,SNOMEDCT_US,315998005,[V]Twin- born in hospital- mate stillborn,C0260613,Encounter for twin- born in hospital- mate stillborn,narrow,P,STILLBIRTH,AESI,315998005
Stillbirth,SNOMEDCT_US,14022007,Fetal death- affecting management of mother,C0269792,Fetal death- affecting management of mother,possible,P,STILLBIRTH,AESI,14022007
Stillbirth,SNOMEDCT_US,399363000,Late fetal death affecting management of mother,C0269792,Fetal death- affecting management of mother,possible,P,STILLBIRTH,AESI,399363000
Stillbirth,SNOMEDCT_US,7428005,Fetal death after 22 week gestation affecting management of mother,C0269792,Fetal death- affecting management of mother,possible,P,STILLBIRTH,AESI,7428005
Stillbirth,SNOMEDCT_US,44174001,Fetal death from asphyxia AND-OR anoxia before onset of labor,C0270131,Fetal death from asphyxia AND-OR anoxia before onset of labor,narrow,P,STILLBIRTH,AESI,44174001
Stillbirth,SNOMEDCT_US,147061003,Twins - both stillborn,C0419377,Encounter due to birth of twins- both stillborn,narrow,P,STILLBIRTH,AESI,147061003
Stillbirth,SNOMEDCT_US,315962002,[V]Twins- both stillborn,C0419377,Encounter due to birth of twins- both stillborn,narrow,P,STILLBIRTH,AESI,315962002
Stillbirth,SNOMEDCT_US,147058004,Single stillbirth,C0481458,Single stillbirth,narrow,P,STILLBIRTH,AESI,147058004
Stillbirth,SNOMEDCT_US,169827000,Single stillbirth,C0481458,Single stillbirth,narrow,P,STILLBIRTH,AESI,169827000
Stillbirth,SNOMEDCT_US,315961009,[V]Twins- one live born and one stillborn,C0481466,Encounter due to birth of twins- one live born and one stillborn,narrow,P,STILLBIRTH,AESI,315961009
Stillbirth,SNOMEDCT_US,315964001,[V]Other multiple birth- some live born,C0481670,Other multiple births- some liveborn,narrow,P,STILLBIRTH,AESI,315964001
Stillbirth,SNOMEDCT_US,316756005,[X]Other multiple births- some liveborn,C0481670,Other multiple births- some liveborn,narrow,P,STILLBIRTH,AESI,316756005
Stillbirth,SNOMEDCT_US,315965000,[V]Other multiple birth- all stillborn,C0481671,Other multiple births- all stillborn,narrow,P,STILLBIRTH,AESI,315965000
Stillbirth,SNOMEDCT_US,316757001,[X]Other multiple births- all stillborn,C0481671,Other multiple births- all stillborn,narrow,P,STILLBIRTH,AESI,316757001
Stillbirth,SNOMEDCT_US,315959000,[V]Single stillbirth,C1313896,Encounter due to single stillbirth,narrow,P,STILLBIRTH,AESI,315959000
Stillbirth,SNOMEDCT_US,445548006,Dead fetus in utero,C2919450,Dead fetus in utero,possible,P,STILLBIRTH,AESI,445548006
Stillbirth,SNOMEDCT_US,713202001,Antepartum stillbirth,C3831525,Antepartum stillbirth,narrow,P,STILLBIRTH,AESI,713202001
Stillbirth,SNOMEDCT_US,315997000,[V]Twin- mate stillborn,C0260612,Encounter due to twin birth- mate stillborn,"",P,StillBirth,PrA,315997000
Stillbirth,SNOMEDCT_US,316001001,[V]Twin- mate stillborn NOS,C0260612,Encounter due to twin birth- mate stillborn,"",P,StillBirth,PrA,316001001
Stillbirth,SNOMEDCT_US,315998005,[V]Twin- born in hospital- mate stillborn,C0260613,Encounter for twin- born in hospital- mate stillborn,"",P,StillBirth,PrA,315998005
Stillbirth,SNOMEDCT_US,14022007,Fetal death- affecting management of mother,C0269792,Fetal death- affecting management of mother,"",P,StillBirth,PrA,14022007
Stillbirth,SNOMEDCT_US,399363000,Late fetal death affecting management of mother,C0269792,Fetal death- affecting management of mother,"",P,StillBirth,PrA,399363000
Stillbirth,SNOMEDCT_US,7428005,Fetal death after 22 week gestation affecting management of mother,C0269792,Fetal death- affecting management of mother,"",P,StillBirth,PrA,7428005
Stillbirth,SNOMEDCT_US,44174001,Fetal death from asphyxia AND-OR anoxia before onset of labor,C0270131,Fetal death from asphyxia AND-OR anoxia before onset of labor,"",P,StillBirth,PrA,44174001
Stillbirth,SNOMEDCT_US,237361005,Antepartum fetal death,C0405332,Antepartum fetal death,"",P,StillBirth,PrA,237361005
Stillbirth,SNOMEDCT_US,147061003,Twins - both stillborn,C0419377,Encounter due to birth of twins- both stillborn,"",P,StillBirth,PrA,147061003
Stillbirth,SNOMEDCT_US,315962002,[V]Twins- both stillborn,C0419377,Encounter due to birth of twins- both stillborn,"",P,StillBirth,PrA,315962002
Stillbirth,SNOMEDCT_US,315965000,[V]Other multiple birth- all stillborn,C0481671,Other multiple births- all stillborn,"",P,StillBirth,PrA,315965000
Stillbirth,SNOMEDCT_US,316757001,[X]Other multiple births- all stillborn,C0481671,Other multiple births- all stillborn,"",P,StillBirth,PrA,316757001
Stillbirth,SNOMEDCT_US,157167009,Stillbirth,C0595939,Stillbirth,"",P,StillBirth,PrA,157167009
Stillbirth,SNOMEDCT_US,206581002,Stillbirth,C0595939,Stillbirth,"",P,StillBirth,PrA,206581002
Stillbirth,SNOMEDCT_US,237364002,Stillbirth,C0595939,Stillbirth,"",P,StillBirth,PrA,237364002
Stillbirth,SNOMEDCT_US,268887007,Stillbirth,C0595939,Stillbirth,"",P,StillBirth,PrA,268887007
Stillbirth,SNOMEDCT_US,76358005,Stillbirth,C0595939,Stillbirth,"",P,StillBirth,PrA,76358005
Stillbirth,SNOMEDCT_US,10588007,Perinatal death,C0701826,Perinatal death,"",P,StillBirth,PrA,10588007
Stillbirth,SNOMEDCT_US,206602000,Perinatal death,C0701826,Perinatal death,"",P,StillBirth,PrA,206602000
Stillbirth,SNOMEDCT_US,315959000,[V]Single stillbirth,C1313896,Encounter due to single stillbirth,"",P,StillBirth,PrA,315959000
